Timestamp: 2022-05-13 08:17:13, values: 27*C, 49%
Timestamp: 2022-05-13 08:17:15, values: 29*C, 51%
Timestamp: 2022-05-13 08:17:18, values: 27*C, 49%
Timestamp: 2022-05-13 08:17:20, values: 28*C, 50%
Timestamp: 2022-05-13 08:17:22, values: 26*C, 49%
Timestamp: 2022-05-13 08:17:24, values: 26*C, 49%
Timestamp: 2022-05-13 08:17:27, values: 29*C, 51%
Timestamp: 2022-05-13 08:17:31, values: 27*C, 49%
Timestamp: 2022-05-13 08:17:36, values: 27*C, 49%
Timestamp: 2022-05-13 08:17:40, values: 28*C, 50%
Timestamp: 2022-05-13 08:17:42, values: 26*C, 49%
Timestamp: 2022-05-13 08:17:47, values: 27*C, 49%
Timestamp: 2022-05-13 08:17:49, values: 29*C, 51%
Timestamp: 2022-05-13 08:17:52, values: 28*C, 50%
Timestamp: 2022-05-13 08:17:54, values: 28*C, 50%
Timestamp: 2022-05-13 08:17:56, values: 27*C, 49%
Timestamp: 2022-05-13 08:17:58, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:01, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:05, values: 26*C, 49%
Timestamp: 2022-05-13 08:18:07, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:10, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:12, values: 29*C, 51%
Timestamp: 2022-05-13 08:18:14, values: 27*C, 49%
Timestamp: 2022-05-13 08:18:16, values: 29*C, 51%
Timestamp: 2022-05-13 08:18:23, values: 29*C, 51%
Timestamp: 2022-05-13 08:18:25, values: 29*C, 51%
Timestamp: 2022-05-13 08:18:28, values: 27*C, 49%
Timestamp: 2022-05-13 08:18:30, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:32, values: 27*C, 49%
Timestamp: 2022-05-13 08:18:34, values: 29*C, 51%
Timestamp: 2022-05-13 08:18:39, values: 29*C, 51%
Timestamp: 2022-05-13 08:18:41, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:46, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:48, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:50, values: 27*C, 49%
Timestamp: 2022-05-13 08:18:53, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:55, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:57, values: 28*C, 50%
Timestamp: 2022-05-13 08:18:59, values: 27*C, 49%
Timestamp: 2022-05-13 08:19:04, values: 28*C, 50%
Timestamp: 2022-05-13 08:19:06, values: 27*C, 49%
Timestamp: 2022-05-13 08:19:08, values: 29*C, 51%
Timestamp: 2022-05-13 08:19:11, values: 29*C, 51%
Timestamp: 2022-05-13 08:19:15, values: 27*C, 49%
Timestamp: 2022-05-13 08:19:20, values: 28*C, 50%
Timestamp: 2022-05-13 08:19:22, values: 29*C, 51%
Timestamp: 2022-05-13 08:19:26, values: 27*C, 49%
Timestamp: 2022-05-13 08:19:29, values: 27*C, 49%
Timestamp: 2022-05-13 08:19:31, values: 28*C, 50%
Timestamp: 2022-05-13 08:19:33, values: 28*C, 50%
Timestamp: 2022-05-13 08:19:35, values: 29*C, 51%
Timestamp: 2022-05-13 08:19:38, values: 29*C, 51%
Timestamp: 2022-05-13 08:19:40, values: 29*C, 51%
Timestamp: 2022-05-13 08:19:42, values: 26*C, 49%
Timestamp: 2022-05-13 08:19:47, values: 27*C, 49%
Timestamp: 2022-05-13 08:19:49, values: 29*C, 50%
Timestamp: 2022-05-13 08:19:51, values: 27*C, 48%
Timestamp: 2022-05-13 08:19:54, values: 29*C, 50%
Timestamp: 2022-05-13 08:20:05, values: 28*C, 50%
Timestamp: 2022-05-13 08:20:07, values: 28*C, 50%
Timestamp: 2022-05-13 08:20:09, values: 29*C, 51%
Timestamp: 2022-05-13 08:20:12, values: 27*C, 49%
Timestamp: 2022-05-13 08:20:14, values: 29*C, 51%
Timestamp: 2022-05-13 08:20:16, values: 26*C, 49%
Timestamp: 2022-05-13 08:20:18, values: 29*C, 50%
Timestamp: 2022-05-13 08:20:21, values: 29*C, 50%
Timestamp: 2022-05-13 08:20:23, values: 28*C, 50%
Timestamp: 2022-05-13 08:20:25, values: 29*C, 51%
Timestamp: 2022-05-13 08:20:27, values: 29*C, 50%
Timestamp: 2022-05-13 08:20:30, values: 29*C, 50%
Timestamp: 2022-05-13 08:20:32, values: 28*C, 50%
Timestamp: 2022-05-13 08:20:41, values: 29*C, 50%
Timestamp: 2022-05-13 08:20:43, values: 26*C, 48%
Timestamp: 2022-05-13 08:20:46, values: 29*C, 50%
Timestamp: 2022-05-13 08:20:50, values: 27*C, 48%
Timestamp: 2022-05-13 08:20:52, values: 29*C, 50%
Timestamp: 2022-05-13 08:20:59, values: 27*C, 48%
Timestamp: 2022-05-13 08:21:10, values: 27*C, 48%
Timestamp: 2022-05-13 08:21:17, values: 27*C, 48%
Timestamp: 2022-05-13 08:21:28, values: 27*C, 48%
Timestamp: 2022-05-13 08:21:33, values: 26*C, 48%
Timestamp: 2022-05-13 08:21:37, values: 29*C, 50%
Timestamp: 2022-05-13 08:21:40, values: 26*C, 48%
Timestamp: 2022-05-13 08:21:44, values: 29*C, 50%
Timestamp: 2022-05-13 08:21:53, values: 27*C, 48%
Timestamp: 2022-05-13 08:21:56, values: 26*C, 48%
Timestamp: 2022-05-13 08:22:00, values: 27*C, 48%
Timestamp: 2022-05-13 08:22:11, values: 26*C, 48%
Timestamp: 2022-05-13 08:22:14, values: 26*C, 48%
Timestamp: 2022-05-13 08:22:16, values: 27*C, 48%
Timestamp: 2022-05-13 08:22:27, values: 27*C, 48%
Timestamp: 2022-05-13 08:22:29, values: 27*C, 48%
Timestamp: 2022-05-13 08:22:32, values: 29*C, 50%
Timestamp: 2022-05-13 08:22:38, values: 27*C, 48%
Timestamp: 2022-05-13 08:22:41, values: 29*C, 50%
Timestamp: 2022-05-13 08:22:43, values: 26*C, 48%
Timestamp: 2022-05-13 08:22:45, values: 29*C, 50%
Timestamp: 2022-05-13 08:22:52, values: 27*C, 48%
Timestamp: 2022-05-13 08:22:57, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:01, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:08, values: 26*C, 48%
Timestamp: 2022-05-13 08:23:10, values: 27*C, 48%
Timestamp: 2022-05-13 08:23:12, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:15, values: 27*C, 48%
Timestamp: 2022-05-13 08:23:19, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:21, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:30, values: 27*C, 48%
Timestamp: 2022-05-13 08:23:33, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:37, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:40, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:46, values: 27*C, 48%
Timestamp: 2022-05-13 08:23:49, values: 26*C, 48%
Timestamp: 2022-05-13 08:23:51, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:53, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:55, values: 29*C, 50%
Timestamp: 2022-05-13 08:23:58, values: 29*C, 50%
Timestamp: 2022-05-13 08:24:02, values: 29*C, 50%
Timestamp: 2022-05-13 08:24:07, values: 27*C, 48%
Timestamp: 2022-05-13 08:24:09, values: 27*C, 48%
Timestamp: 2022-05-13 08:24:16, values: 26*C, 48%
Timestamp: 2022-05-13 08:24:18, values: 29*C, 50%
Timestamp: 2022-05-13 08:24:20, values: 27*C, 48%
Timestamp: 2022-05-13 08:24:22, values: 29*C, 50%
Timestamp: 2022-05-13 08:24:25, values: 27*C, 48%
Timestamp: 2022-05-13 08:24:31, values: 29*C, 50%
Timestamp: 2022-05-13 08:24:34, values: 29*C, 50%
Timestamp: 2022-05-13 08:24:38, values: 29*C, 50%
Timestamp: 2022-05-13 08:24:41, values: 26*C, 48%
Timestamp: 2022-05-13 08:24:50, values: 27*C, 48%
Timestamp: 2022-05-13 08:24:52, values: 27*C, 48%
Timestamp: 2022-05-13 08:25:01, values: 29*C, 50%
Timestamp: 2022-05-13 08:25:12, values: 26*C, 48%
Timestamp: 2022-05-13 08:25:17, values: 29*C, 50%
Timestamp: 2022-05-13 08:25:21, values: 29*C, 50%
Timestamp: 2022-05-13 08:25:23, values: 29*C, 50%
Timestamp: 2022-05-13 08:25:28, values: 29*C, 50%
Timestamp: 2022-05-13 08:25:30, values: 27*C, 48%
Timestamp: 2022-05-13 08:25:42, values: 27*C, 48%
Timestamp: 2022-05-13 08:25:48, values: 29*C, 50%
Timestamp: 2022-05-13 08:25:51, values: 29*C, 50%
Timestamp: 2022-05-13 08:25:57, values: 26*C, 47%
Timestamp: 2022-05-13 08:26:04, values: 26*C, 47%
Timestamp: 2022-05-13 08:26:36, values: 29*C, 50%
Timestamp: 2022-05-13 08:27:01, values: 26*C, 47%
Timestamp: 2022-05-13 08:28:47, values: 26*C, 47%
Timestamp: 2022-05-13 08:29:25, values: 26*C, 47%
Timestamp: 2022-05-13 08:29:57, values: 26*C, 47%
Timestamp: 2022-05-13 08:30:01, values: 26*C, 47%
Timestamp: 2022-05-13 08:30:51, values: 26*C, 47%
Timestamp: 2022-05-13 08:30:53, values: 26*C, 47%
Timestamp: 2022-05-13 08:31:16, values: 26*C, 47%
Timestamp: 2022-05-13 08:31:30, values: 26*C, 47%
Timestamp: 2022-05-13 08:31:32, values: 26*C, 47%
Timestamp: 2022-05-13 08:31:57, values: 26*C, 47%
Timestamp: 2022-05-13 08:32:08, values: 26*C, 47%
Timestamp: 2022-05-13 08:32:31, values: 26*C, 47%
Timestamp: 2022-05-13 08:32:53, values: 26*C, 47%
Timestamp: 2022-05-13 08:32:55, values: 26*C, 47%
Timestamp: 2022-05-13 08:33:02, values: 26*C, 47%
Timestamp: 2022-05-13 08:33:23, values: 26*C, 47%
Timestamp: 2022-05-13 08:33:27, values: 26*C, 47%
Timestamp: 2022-05-13 08:34:05, values: 26*C, 47%
Timestamp: 2022-05-13 08:34:17, values: 26*C, 47%
Timestamp: 2022-05-13 08:34:35, values: 26*C, 47%
Timestamp: 2022-05-13 08:34:46, values: 26*C, 47%
Timestamp: 2022-05-13 08:35:00, values: 26*C, 46%
Timestamp: 2022-05-13 08:35:18, values: 26*C, 46%
Timestamp: 2022-05-13 08:35:29, values: 26*C, 46%
Timestamp: 2022-05-13 08:35:43, values: 26*C, 46%
Timestamp: 2022-05-13 08:36:05, values: 26*C, 46%
Timestamp: 2022-05-13 08:36:10, values: 26*C, 46%
Timestamp: 2022-05-13 08:36:30, values: 26*C, 46%
Timestamp: 2022-05-13 08:36:35, values: 26*C, 46%
Timestamp: 2022-05-13 08:36:44, values: 26*C, 46%
Timestamp: 2022-05-13 08:39:01, values: 26*C, 46%
Timestamp: 2022-05-13 08:39:06, values: 26*C, 46%
Timestamp: 2022-05-13 08:39:15, values: 26*C, 46%
Timestamp: 2022-05-13 08:39:44, values: 26*C, 46%
Timestamp: 2022-05-13 08:39:53, values: 26*C, 46%
Timestamp: 2022-05-13 08:40:30, values: 26*C, 46%
Timestamp: 2022-05-13 08:40:34, values: 26*C, 46%
Timestamp: 2022-05-13 08:40:39, values: 26*C, 46%
Timestamp: 2022-05-13 08:41:15, values: 26*C, 46%
Timestamp: 2022-05-13 08:41:29, values: 26*C, 46%
Timestamp: 2022-05-13 08:41:56, values: 26*C, 46%
Timestamp: 2022-05-13 08:42:16, values: 26*C, 46%
Timestamp: 2022-05-13 08:42:19, values: 26*C, 46%
Timestamp: 2022-05-13 08:42:30, values: 26*C, 46%
Timestamp: 2022-05-13 08:42:41, values: 26*C, 46%
Timestamp: 2022-05-13 08:44:00, values: 26*C, 46%
Timestamp: 2022-05-13 08:44:27, values: 26*C, 46%
Timestamp: 2022-05-13 08:44:54, values: 26*C, 46%
Timestamp: 2022-05-13 08:45:49, values: 26*C, 46%
Timestamp: 2022-05-13 08:45:51, values: 26*C, 46%
Timestamp: 2022-05-13 08:46:38, values: 26*C, 46%
Timestamp: 2022-05-13 08:46:43, values: 26*C, 46%
Timestamp: 2022-05-13 08:46:54, values: 26*C, 46%
Timestamp: 2022-05-13 08:47:21, values: 26*C, 46%
Timestamp: 2022-05-13 08:47:24, values: 26*C, 46%
Timestamp: 2022-05-13 08:47:42, values: 26*C, 46%
Timestamp: 2022-05-13 08:47:51, values: 26*C, 46%
Timestamp: 2022-05-13 08:47:57, values: 26*C, 46%
Timestamp: 2022-05-13 08:48:20, values: 26*C, 46%
Timestamp: 2022-05-13 08:49:12, values: 26*C, 46%
Timestamp: 2022-05-13 08:49:21, values: 26*C, 46%
Timestamp: 2022-05-13 08:49:32, values: 26*C, 46%
Timestamp: 2022-05-13 08:49:39, values: 26*C, 46%
Timestamp: 2022-05-13 08:50:42, values: 26*C, 46%
Timestamp: 2022-05-13 08:51:21, values: 26*C, 46%
Timestamp: 2022-05-13 08:51:50, values: 26*C, 46%
Timestamp: 2022-05-13 08:51:57, values: 26*C, 46%
Timestamp: 2022-05-13 08:52:11, values: 26*C, 46%
Timestamp: 2022-05-13 08:53:41, values: 26*C, 46%
Timestamp: 2022-05-13 08:54:28, values: 26*C, 45%
Timestamp: 2022-05-13 08:54:46, values: 26*C, 46%
Timestamp: 2022-05-13 08:54:49, values: 26*C, 46%
Timestamp: 2022-05-13 08:54:56, values: 26*C, 46%
Timestamp: 2022-05-13 08:54:58, values: 26*C, 46%
Timestamp: 2022-05-13 08:55:23, values: 26*C, 46%
Timestamp: 2022-05-13 08:55:34, values: 26*C, 46%
Timestamp: 2022-05-13 08:56:55, values: 26*C, 46%
Timestamp: 2022-05-13 08:57:13, values: 26*C, 46%
Timestamp: 2022-05-13 08:58:08, values: 26*C, 45%
Timestamp: 2022-05-13 08:58:17, values: 26*C, 46%
Timestamp: 2022-05-13 08:58:26, values: 26*C, 45%
Timestamp: 2022-05-13 08:58:37, values: 26*C, 46%
Timestamp: 2022-05-13 08:58:53, values: 26*C, 46%
Timestamp: 2022-05-13 08:59:02, values: 26*C, 46%
Timestamp: 2022-05-13 08:59:49, values: 26*C, 46%
Timestamp: 2022-05-13 09:00:10, values: 26*C, 45%
Timestamp: 2022-05-13 09:00:39, values: 26*C, 45%
Timestamp: 2022-05-13 09:00:41, values: 26*C, 45%
Timestamp: 2022-05-13 09:01:51, values: 26*C, 45%
Timestamp: 2022-05-13 09:02:16, values: 26*C, 45%
Timestamp: 2022-05-13 09:02:34, values: 26*C, 45%
Timestamp: 2022-05-13 09:03:08, values: 26*C, 45%
Timestamp: 2022-05-13 09:03:15, values: 26*C, 45%
Timestamp: 2022-05-13 09:03:53, values: 26*C, 45%
Timestamp: 2022-05-13 09:04:16, values: 26*C, 45%
Timestamp: 2022-05-13 09:04:41, values: 26*C, 45%
Timestamp: 2022-05-13 09:05:44, values: 26*C, 45%
Timestamp: 2022-05-13 09:06:00, values: 26*C, 45%
Timestamp: 2022-05-13 09:06:25, values: 26*C, 45%
Timestamp: 2022-05-13 09:06:41, values: 26*C, 45%
Timestamp: 2022-05-13 09:07:30, values: 26*C, 45%
Timestamp: 2022-05-13 09:07:42, values: 26*C, 45%
Timestamp: 2022-05-13 09:07:53, values: 26*C, 45%
Timestamp: 2022-05-13 09:08:18, values: 26*C, 45%
Timestamp: 2022-05-13 09:08:20, values: 26*C, 45%
Timestamp: 2022-05-13 09:08:22, values: 26*C, 45%
Timestamp: 2022-05-13 09:08:58, values: 26*C, 45%
Timestamp: 2022-05-13 09:09:01, values: 26*C, 45%
Timestamp: 2022-05-13 09:09:16, values: 26*C, 45%
Timestamp: 2022-05-13 09:09:23, values: 26*C, 45%
Timestamp: 2022-05-13 09:10:02, values: 26*C, 45%
Timestamp: 2022-05-13 09:11:09, values: 26*C, 45%
Timestamp: 2022-05-13 09:11:23, values: 26*C, 45%
Timestamp: 2022-05-13 09:12:33, values: 26*C, 45%
Timestamp: 2022-05-13 09:12:49, values: 26*C, 45%
Timestamp: 2022-05-13 09:13:28, values: 26*C, 45%
Timestamp: 2022-05-13 09:14:08, values: 26*C, 45%
Timestamp: 2022-05-13 09:15:03, values: 26*C, 46%
Timestamp: 2022-05-13 09:17:11, values: 26*C, 46%
Timestamp: 2022-05-13 09:17:25, values: 26*C, 46%
Timestamp: 2022-05-13 09:17:32, values: 26*C, 46%
Timestamp: 2022-05-13 09:19:00, values: 26*C, 46%
Timestamp: 2022-05-13 09:19:07, values: 26*C, 46%
Timestamp: 2022-05-13 09:19:29, values: 29*C, 50%
Timestamp: 2022-05-13 09:19:31, values: 29*C, 50%
Timestamp: 2022-05-13 09:19:34, values: 29*C, 50%
Timestamp: 2022-05-13 09:19:36, values: 29*C, 50%
Timestamp: 2022-05-13 09:19:40, values: 29*C, 51%
Timestamp: 2022-05-13 09:19:43, values: 27*C, 48%
Timestamp: 2022-05-13 09:19:45, values: 27*C, 48%
Timestamp: 2022-05-13 09:19:47, values: 29*C, 50%
Timestamp: 2022-05-13 09:19:49, values: 29*C, 50%
Timestamp: 2022-05-13 09:19:52, values: 26*C, 49%
Timestamp: 2022-05-13 09:19:59, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:01, values: 27*C, 49%
Timestamp: 2022-05-13 09:20:03, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:08, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:10, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:12, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:14, values: 27*C, 49%
Timestamp: 2022-05-13 09:20:17, values: 27*C, 49%
Timestamp: 2022-05-13 09:20:19, values: 27*C, 49%
Timestamp: 2022-05-13 09:20:21, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:23, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:26, values: 26*C, 49%
Timestamp: 2022-05-13 09:20:28, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:30, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:32, values: 27*C, 49%
Timestamp: 2022-05-13 09:20:35, values: 28*C, 50%
Timestamp: 2022-05-13 09:20:41, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:44, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:46, values: 28*C, 50%
Timestamp: 2022-05-13 09:20:50, values: 29*C, 51%
Timestamp: 2022-05-13 09:20:53, values: 28*C, 50%
Timestamp: 2022-05-13 09:20:57, values: 27*C, 49%
Timestamp: 2022-05-13 09:21:00, values: 28*C, 50%
Timestamp: 2022-05-13 09:21:02, values: 29*C, 51%
Timestamp: 2022-05-13 09:21:06, values: 29*C, 52%
Timestamp: 2022-05-13 09:21:13, values: 28*C, 51%
Timestamp: 2022-05-13 09:21:15, values: 28*C, 52%
Timestamp: 2022-05-13 09:21:20, values: 27*C, 51%
Timestamp: 2022-05-13 09:21:22, values: 28*C, 51%
Timestamp: 2022-05-13 09:21:24, values: 28*C, 51%
Timestamp: 2022-05-13 09:21:27, values: 28*C, 51%
Timestamp: 2022-05-13 09:21:29, values: 28*C, 51%
Timestamp: 2022-05-13 09:21:31, values: 28*C, 51%
Timestamp: 2022-05-13 09:21:33, values: 29*C, 52%
Timestamp: 2022-05-13 09:21:36, values: 29*C, 52%
Timestamp: 2022-05-13 09:21:40, values: 29*C, 52%
Timestamp: 2022-05-13 09:21:42, values: 29*C, 52%
Timestamp: 2022-05-13 09:21:45, values: 29*C, 52%
Timestamp: 2022-05-13 09:21:47, values: 29*C, 52%
Timestamp: 2022-05-13 09:21:49, values: 28*C, 51%
Timestamp: 2022-05-13 09:21:52, values: 27*C, 50%
Timestamp: 2022-05-13 09:21:56, values: 29*C, 52%
Timestamp: 2022-05-13 09:21:58, values: 28*C, 51%
Timestamp: 2022-05-13 09:22:01, values: 29*C, 51%
Timestamp: 2022-05-13 09:22:03, values: 29*C, 51%
Timestamp: 2022-05-13 09:22:05, values: 27*C, 49%
Timestamp: 2022-05-13 09:22:12, values: 27*C, 49%
Timestamp: 2022-05-13 09:22:16, values: 29*C, 51%
Timestamp: 2022-05-13 09:22:21, values: 28*C, 50%
Timestamp: 2022-05-13 09:22:25, values: 29*C, 51%
Timestamp: 2022-05-13 09:22:57, values: 27*C, 48%
Timestamp: 2022-05-13 09:23:02, values: 28*C, 50%
Timestamp: 2022-05-13 09:23:06, values: 29*C, 51%
Timestamp: 2022-05-13 09:23:08, values: 27*C, 48%
Timestamp: 2022-05-13 09:23:11, values: 29*C, 50%
Timestamp: 2022-05-13 09:23:13, values: 27*C, 48%
Timestamp: 2022-05-13 09:23:15, values: 29*C, 50%
Timestamp: 2022-05-13 09:23:17, values: 29*C, 50%
Timestamp: 2022-05-13 09:23:22, values: 29*C, 50%
Timestamp: 2022-05-13 09:23:24, values: 29*C, 50%
Timestamp: 2022-05-13 09:23:26, values: 28*C, 50%
Timestamp: 2022-05-13 09:23:29, values: 29*C, 51%
Timestamp: 2022-05-13 09:23:31, values: 29*C, 50%
Timestamp: 2022-05-13 09:23:35, values: 29*C, 50%
Timestamp: 2022-05-13 09:23:40, values: 29*C, 50%
Timestamp: 2022-05-13 09:23:42, values: 29*C, 50%
Timestamp: 2022-05-13 09:23:53, values: 27*C, 48%
Timestamp: 2022-05-13 09:23:56, values: 27*C, 48%
Timestamp: 2022-05-13 09:23:58, values: 29*C, 50%
Timestamp: 2022-05-13 09:24:00, values: 29*C, 50%
Timestamp: 2022-05-13 09:24:05, values: 29*C, 50%
Timestamp: 2022-05-13 09:24:07, values: 27*C, 48%
Timestamp: 2022-05-13 09:37:23, values: 27*C, 49%
Timestamp: 2022-05-13 09:37:25, values: 27*C, 49%
Timestamp: 2022-05-13 09:37:44, values: 27*C, 48%
Timestamp: 2022-05-13 09:37:55, values: 27*C, 48%
Timestamp: 2022-05-13 09:38:02, values: 29*C, 50%
Timestamp: 2022-05-13 09:38:04, values: 29*C, 50%
Timestamp: 2022-05-13 09:38:06, values: 27*C, 48%
Timestamp: 2022-05-13 09:50:51, values: 30*C, 47%
Timestamp: 2022-05-13 09:51:12, values: 30*C, 47%
Timestamp: 2022-05-13 09:52:33, values: 30*C, 47%
Timestamp: 2022-05-13 09:52:42, values: 30*C, 47%
Timestamp: 2022-05-13 09:53:27, values: 30*C, 47%
Timestamp: 2022-05-13 09:54:03, values: 30*C, 47%
Timestamp: 2022-05-13 09:54:22, values: 30*C, 47%
Timestamp: 2022-05-13 09:55:09, values: 30*C, 47%
Timestamp: 2022-05-13 09:55:16, values: 30*C, 47%
Timestamp: 2022-05-13 09:55:25, values: 30*C, 47%
Timestamp: 2022-05-13 09:55:50, values: 30*C, 47%
Timestamp: 2022-05-13 09:59:18, values: 30*C, 47%
Timestamp: 2022-05-13 09:59:38, values: 30*C, 47%
Timestamp: 2022-05-13 10:00:34, values: 30*C, 47%
Timestamp: 2022-05-13 10:00:48, values: 30*C, 47%
Timestamp: 2022-05-13 10:01:20, values: 30*C, 47%
Timestamp: 2022-05-13 10:01:22, values: 30*C, 47%
Timestamp: 2022-05-13 10:01:29, values: 30*C, 47%
Timestamp: 2022-05-13 10:03:01, values: 30*C, 47%
Timestamp: 2022-05-13 10:03:44, values: 30*C, 47%
Timestamp: 2022-05-13 10:04:16, values: 30*C, 47%
Timestamp: 2022-05-13 10:04:38, values: 30*C, 47%
Timestamp: 2022-05-13 10:05:06, values: 30*C, 47%
Timestamp: 2022-05-13 10:05:48, values: 30*C, 47%
Timestamp: 2022-05-13 10:06:02, values: 30*C, 47%
Timestamp: 2022-05-13 10:06:47, values: 30*C, 47%
Timestamp: 2022-05-13 10:07:30, values: 30*C, 47%
Timestamp: 2022-05-13 10:08:00, values: 30*C, 47%
Timestamp: 2022-05-13 10:08:11, values: 30*C, 47%
Timestamp: 2022-05-13 10:08:27, values: 30*C, 47%
Timestamp: 2022-05-13 10:08:52, values: 30*C, 47%
Timestamp: 2022-05-13 10:09:21, values: 30*C, 47%
Timestamp: 2022-05-13 10:09:37, values: 30*C, 47%
Timestamp: 2022-05-13 10:11:23, values: 30*C, 47%
Timestamp: 2022-05-13 10:12:08, values: 30*C, 47%
Timestamp: 2022-05-13 10:13:38, values: 30*C, 47%
Timestamp: 2022-05-13 10:13:43, values: 30*C, 47%
Timestamp: 2022-05-13 10:14:53, values: 30*C, 47%
Timestamp: 2022-05-13 10:15:02, values: 30*C, 47%
Timestamp: 2022-05-13 10:15:13, values: 30*C, 47%
Timestamp: 2022-05-13 10:15:41, values: 30*C, 47%
Timestamp: 2022-05-13 10:15:43, values: 30*C, 47%
Timestamp: 2022-05-13 10:16:33, values: 30*C, 47%
Timestamp: 2022-05-13 10:16:55, values: 30*C, 47%
Timestamp: 2022-05-13 10:18:03, values: 30*C, 47%
Timestamp: 2022-05-13 10:18:30, values: 30*C, 47%
Timestamp: 2022-05-13 10:19:58, values: 30*C, 47%
Timestamp: 2022-05-13 10:20:12, values: 30*C, 47%
Timestamp: 2022-05-13 22:32:39, values: 31*C, 47%
Timestamp: 2022-05-13 22:33:35, values: 31*C, 46%
Timestamp: 2022-05-13 22:33:56, values: 31*C, 46%
Timestamp: 2022-05-13 22:34:14, values: 31*C, 46%
Timestamp: 2022-05-13 22:34:32, values: 31*C, 46%
Timestamp: 2022-05-13 22:34:36, values: 31*C, 46%
Timestamp: 2022-05-13 22:34:45, values: 31*C, 46%
Timestamp: 2022-05-13 22:34:50, values: 31*C, 46%
Timestamp: 2022-05-13 22:35:01, values: 31*C, 46%
Timestamp: 2022-05-13 22:35:22, values: 31*C, 46%
Timestamp: 2022-05-13 22:35:31, values: 31*C, 46%
Timestamp: 2022-05-13 22:35:44, values: 31*C, 46%
Timestamp: 2022-05-13 22:35:51, values: 31*C, 46%
Timestamp: 2022-05-13 22:35:54, values: 31*C, 46%
Timestamp: 2022-05-13 22:35:56, values: 31*C, 46%
Timestamp: 2022-05-13 22:36:03, values: 31*C, 46%
Timestamp: 2022-05-13 22:36:09, values: 31*C, 46%
Timestamp: 2022-05-13 22:36:14, values: 31*C, 46%
Timestamp: 2022-05-13 22:36:23, values: 31*C, 46%
Timestamp: 2022-05-13 22:36:43, values: 31*C, 46%
Timestamp: 2022-05-13 22:36:50, values: 31*C, 45%
Timestamp: 2022-05-13 22:37:08, values: 31*C, 45%
Timestamp: 2022-05-13 22:37:15, values: 31*C, 45%
Timestamp: 2022-05-13 22:37:24, values: 31*C, 45%
Timestamp: 2022-05-13 22:37:28, values: 31*C, 45%
Timestamp: 2022-05-13 22:37:37, values: 31*C, 45%
Timestamp: 2022-05-13 22:37:42, values: 31*C, 45%
Timestamp: 2022-05-13 22:38:02, values: 31*C, 45%
Timestamp: 2022-05-13 22:38:07, values: 31*C, 46%
Timestamp: 2022-05-13 22:38:09, values: 31*C, 45%
Timestamp: 2022-05-13 22:40:30, values: 31*C, 46%
Timestamp: 2022-05-13 22:40:39, values: 31*C, 46%
Timestamp: 2022-05-13 22:40:53, values: 31*C, 46%
Timestamp: 2022-05-13 22:40:57, values: 31*C, 46%
Timestamp: 2022-05-13 22:41:02, values: 31*C, 46%
Timestamp: 2022-05-13 22:41:11, values: 31*C, 46%
Timestamp: 2022-05-13 22:41:18, values: 31*C, 46%
Timestamp: 2022-05-13 22:41:22, values: 31*C, 46%
Timestamp: 2022-05-13 22:41:31, values: 31*C, 46%
Timestamp: 2022-05-13 22:41:34, values: 31*C, 45%
Timestamp: 2022-05-13 22:41:38, values: 31*C, 46%
Timestamp: 2022-05-13 22:41:40, values: 31*C, 46%
Timestamp: 2022-05-13 22:41:45, values: 31*C, 45%
Timestamp: 2022-05-13 22:41:54, values: 31*C, 45%
Timestamp: 2022-05-13 22:41:59, values: 31*C, 45%
Timestamp: 2022-05-13 22:42:41, values: 31*C, 46%
Timestamp: 2022-05-13 22:42:46, values: 31*C, 46%
